"imputed_semantic_domain","l1","l2","Unnamed..0","overlap","p","rho","cult.dist"
"Speech and language","hi","ka",121311.842105,8.31578947368,0.428902158223,0.330490928942,NA
"Speech and language","hi","kk",121966.055556,6.83333333333,0.29406371261,0.494265024651,NA
"Speech and language","hi","la",122641.368421,6.05263157895,0.355891015805,0.384192914287,NA
"Speech and language","hi","lt",123320.75,7.65,0.343435490366,0.315461580464,NA
"Speech and language","hi","nl",124050.75,9.9,0.338440688474,0.414337430279,NA
"Speech and language","hi","no",124776.714286,8.7619047619,0.489928235885,0.116874986457,NA
"Speech and language","hi","pl",125466.055556,9.38888888889,0.331576881921,0.334308563098,NA
"Speech and language","hi","pt",126174.5,10.6,0.439559325246,0.188976840793,NA
"Speech and language","hi","ro",126897.5,9.15,0.309642126956,0.318807773221,NA
"Speech and language","hi","ru",127610.190476,9.80952380952,0.329947904071,0.276352567206,NA
"Speech and language","hi","sk",128293.210526,9.10526315789,0.312076454398,0.287434953875,NA
"Speech and language","hr","be",129005.761905,11.7142857143,0.358346979816,0.428149325277,NA
"Speech and language","hr","ca",129700,10,0.372771666368,0.312044216433,NA
"Speech and language","hr","cs",130442.571429,12.4285714286,0.232435361404,0.43294375096,NA
"Speech and language","hr","da",131190.142857,10.619047619,0.365012457934,0.391267121433,NA
"Speech and language","hr","de",131958.809524,11.0476190476,0.232221478714,0.359587116417,NA
"Speech and language","hr","en",132751.3,9.95,0.28222640206,0.371485864431,NA
"Speech and language","hr","es",133496,11.1428571429,0.152643161073,0.497671425708,NA
"Speech and language","hr","eu",134209.375,9,0.383789196548,0.347933528046,NA
"Speech and language","hr","fr",134942.761905,11.4761904762,0.283935634464,0.408511101901,NA
"Speech and language","hr","he",135628.315789,6.26315789474,0.438767131919,0.242974959257,NA
"Speech and language","hr","it",136344.166667,10.7222222222,0.318582149441,0.443075435989,NA
"Speech and language","hr","ja",137041.75,6.05,0.363993603431,0.195757131944,NA
"Speech and language","hr","ka",137642.052632,8.73684210526,0.356732076738,0.274863302421,NA
"Speech and language","hr","kk",138324,7.26315789474,0.511438436006,0.242110483641,NA
"Speech and language","hr","la",139035.142857,6.61904761905,0.462129609893,0.275355426778,NA
"Speech and language","hr","lt",139763.190476,9.52380952381,0.280509559805,0.467086077552,NA
"Speech and language","hr","nl",140525.7,11.2,0.250960456983,0.401950388461,NA
"Speech and language","hr","no",141282.809524,10.380952381,0.289805442724,0.491241723284,NA
"Speech and language","hr","pl",142017.1,13.1,0.290417133389,0.419191373065,NA
"Speech and language","hr","pt",142767.952381,11.3333333333,0.321124720289,0.364453223692,NA
"Speech and language","hr","ro",143507.55,10.85,0.366654971582,0.261092577132,NA
"Speech and language","hr","ru",144262.333333,13.7619047619,0.257919862936,0.444094637918,NA
"Speech and language","hr","sk",145000.904762,11.4761904762,0.334971602393,0.42731966972,NA
"Speech and language","hu","be",145729.590909,10.3181818182,0.316844080673,0.350076413591,NA
"Speech and language","hu","bg",146465.818182,9.72727272727,0.375104209046,0.365451980679,NA
"Speech and language","hu","ca",147188.545455,9.77272727273,0.333775730715,0.404840966504,NA
"Speech and language","hu","cs",147931.913043,10.2173913043,0.321624480822,0.405192589915,NA
"Speech and language","hu","da",148713.12,9.44,0.281150871307,0.254347666982,NA
"Speech and language","hu","de",149534.16,10.44,0.378285010533,0.356398735011,NA
"Speech and language","hu","en",150371.72,9.32,0.390877234614,0.0975997019337,NA
"Speech and language","hu","es",151196.041667,10.9583333333,0.262432127521,0.414207698195,NA
"Speech and language","hu","eu",151939.944444,8.88888888889,0.319090888836,0.436632359413,NA
"Speech and language","hu","fr",152736.52,9.2,0.35153226854,0.385525482131,NA
"Speech and language","hu","he",153450.428571,7.61904761905,0.381709258317,0.33222791192,NA
"Speech and language","hu","hi",154164.8,7.8,0.353552224527,0.25750773071,NA
"Speech and language","hu","hr",154902.857143,10.380952381,0.138516139722,0.64450980357,NA
"Speech and language","hu","hy",155603,9.61904761905,0.461257798518,0.138559160927,NA
"Speech and language","hu","it",156400.1,10.4,0.240812120732,0.475416899225,NA
"Speech and language","hu","ja",157116.26087,5.69565217391,0.345153762875,0.4433913545,NA
"Speech and language","hu","ka",157778.4,8.95,0.431290261129,0.274570535959,NA
"Speech and language","hu","kk",158517.6,7.4,0.507832623699,0.164725043492,NA
"Speech and language","hu","la",159241.857143,7.38095238095,0.253041542626,0.379582095259,NA
"Speech and language","hu","lt",160019.727273,10.2272727273,0.341175428784,0.280313693332,NA
"Speech and language","hu","nl",160863.416667,10.4583333333,0.347257605712,0.280860016962,NA
"Speech and language","hu","no",161653.416667,9.16666666667,0.253441854314,0.435592461928,NA
"Speech and language","hu","pl",162408.380952,11.2380952381,0.18939742167,0.467755184029,NA
"Speech and language","hu","pt",163196.347826,11.1304347826,0.282468515811,0.345356473107,NA
"Speech and language","hu","ro",163974.954545,9.59090909091,0.267258829772,0.307266208909,NA
"Speech and language","hu","ru",164759.086957,10.1739130435,0.313058583077,0.300392612447,NA
"Speech and language","hu","sk",165533.608696,10.0434782609,0.302688476049,0.340704660275,NA
"Speech and language","hy","be",166215.857143,10.5238095238,0.322198638216,0.293215509108,NA
"Speech and language","hy","bg",166903.047619,9,0.354567033021,0.256138094504,NA
"Speech and language","hy","ca",167535.388889,8.94444444444,0.429919134258,0.249029012044,NA
"Speech and language","hy","cs",168263.857143,10.1904761905,0.357828519852,0.316114091847,NA
"Speech and language","hy","da",168984.142857,9.57142857143,0.457410271952,0.138379981456,NA
"Speech and language","hy","de",169739.952381,10.380952381,0.303136985485,0.353720430773,NA
"Speech and language","hy","en",170494.157895,10.6842105263,0.29874435251,0.331135637403,NA
"Speech and language","hy","es",171275.947368,9.36842105263,0.27574571564,0.44259966933,NA
"Speech and language","hy","eu",171985.222222,8.55555555556,0.369699528973,0.287348639215,NA
"Speech and language","hy","fr",172715.1,9.6,0.366724363094,0.273814228744,NA
"Speech and language","hy","he",173409.388889,6.11111111111,0.375984988364,0.147601978156,NA
"Speech and language","hy","hr",174115.65,9.85,0.383398953947,0.181471311189,NA
"Speech and language","hy","it",174800.117647,8.76470588235,0.288045520668,0.435155727669,NA
"Speech and language","hy","ja",175495.777778,5.16666666667,0.328978304162,0.535224582318,NA
"Speech and language","hy","ka",176106.333333,7.94444444444,0.414636940575,0.114940229889,NA
"Speech and language","hy","kk",176809.111111,8.05555555556,0.304653725407,0.518811347628,NA
"Speech and language","hy","la",177484,6.65,0.340557708258,0.0520098853781,NA
"Speech and language","hy","lt",178189.571429,9.71428571429,0.375279048579,0.0955099752319,NA
"Speech and language","hy","nl",178944.3,9.6,0.293234359616,0.353334822938,NA
"Speech and language","hy","no",179694.047619,9.52380952381,0.309935723011,0.210904430681,NA
"Speech and language","hy","pl",180427.210526,11.2631578947,0.416193120315,0.261664601593,NA
"Speech and language","hy","pt",181151.428571,10.1904761905,0.37220893872,0.194994466334,NA
"Speech and language","hy","ro",181892.428571,9.95238095238,0.332557806141,0.181783758559,NA
"Speech and language","hy","ru",182619.904762,11.1904761905,0.339731107897,0.300184565149,NA
"Speech and language","hy","sk",183348.904762,9.90476190476,0.40305428042,0.281026480005,NA
"Speech and language","it","be",184066.789474,9.68421052632,0.302334108745,0.388925942533,NA
"Speech and language","it","es",184840,15.5238095238,0.0864416833022,0.595548437371,NA
"Speech and language","it","eu",185577.375,8.625,0.410123808572,0.190775912913,NA
"Speech and language","it","he",186275.944444,6.44444444444,0.387101863009,0.109935882396,NA
"Speech and language","it","ja",187017.277778,6.5,0.362814160438,0.0319613346175,NA
"Speech and language","it","ka",187624.1875,8.375,0.318602523667,0.403241277735,NA
"Speech and language","it","kk",188332.176471,7.23529411765,0.554597747289,0.222153782067,NA
"Speech and language","it","ro",189075.947368,11.3684210526,0.290791477228,0.276729796268,NA
"Speech and language","ja","be",189785.4,5.85,0.44578176291,0.355325970449,NA
"Speech and language","ja","es",190474.727273,6.13636363636,0.432271880634,0.265408198353,NA
"Speech and language","ja","eu",191132.625,5.125,0.302326828621,0.362964058176,NA
"Speech and language","ja","he",191771.136364,4.95454545455,0.409963526895,0.158321308864,NA
"Speech and language","ja","ka",192416.611111,5.44444444444,0.365742061746,0.223125183436,NA
"Speech and language","ka","be",193024.45,8.8,0.517270723627,0.169766863505,NA
"Speech and language","ka","es",193728.578947,7.78947368421,0.433243060727,0.317973864604,NA
"Speech and language","ka","eu",194396.647059,6.76470588235,0.404741620159,0.0921032177513,NA
"Speech and language","ka","he",195055.789474,5.47368421053,0.389148960209,0.298704096103,NA
"Speech and language","kk","be",195755.619048,7.42857142857,0.389086563852,-0.0633943417778,NA
"Speech and language","kk","es",196499.142857,7.71428571429,0.502199935113,0.259705954768,NA
"Speech and language","kk","eu",197228.444444,6.61111111111,0.459909211564,0.0355233811659,NA
"Speech and language","kk","he",197906,4.9375,0.297884013143,0.382100365898,NA
"Speech and language","kk","ja",198617,4.1875,0.437320140864,0.201454571134,NA
"Speech and language","kk","ka",199243.105263,6.26315789474,0.402219605939,0.149974034775,NA
"Speech and language","la","be",199947.681818,6.90909090909,0.38492189369,0.167565141155,NA
"Speech and language","la","ca",200636,6.70588235294,0.474125201542,0.314076780569,NA
"Speech and language","la","es",201387.105263,7.68421052632,0.365133695935,0.2187266948,NA
"Speech and language","la","eu",202055.833333,5.61111111111,0.355850951273,0.178708327252,NA
"Speech and language","la","fr",202792.1,8.4,0.45722240751,0.140254643808,NA
"Speech and language","la","he",203470.95,5.45,0.388794508952,0.239739816861,NA
"Speech and language","la","it",204186.411765,6.82352941176,0.296913651298,0.197476914904,NA
"Speech and language","la","ja",204821.285714,4.57142857143,0.322297055441,0.364449996381,NA
"Speech and language","la","ka",205407.263158,5.31578947368,0.372696686649,0.104964995614,NA
"Speech and language","la","kk",206080.473684,5.10526315789,0.352888064534,0.0290323291773,NA
"Speech and language","la","pt",206814.65,7.4,0.438807626064,0.068103602444,NA
"Speech and language","la","ro",207541.809524,7.47619047619,0.254540223021,0.334249922936,NA
"Speech and language","lt","be",208294.318182,9.95454545455,0.379807186047,0.241787857043,NA
"Speech and language","lt","ca",209025.45,8.7,0.248578337305,0.457657905273,NA
"Speech and language","lt","da",209811.954545,9.13636363636,0.415571791053,0.374086921586,NA
"Speech and language","lt","de",210645.391304,10.0869565217,0.260180957518,0.417046629866,NA
"Speech and language","lt","en",211475.636364,8.5,0.334520160924,0.274219715365,NA
"Speech and language","lt","es",212289.695652,9.08695652174,0.352644015035,0.142214898444,NA
"Speech and language","lt","eu",213041.894737,6.68421052632,0.504700713428,0.0831325601147,NA
"Speech and language","lt","fr",213829.26087,8.65217391304,0.326795203475,0.217165106509,NA
"Speech and language","lt","he",214565,5.52380952381,0.452794742044,0.240343221725,NA
"Speech and language","lt","it",215317.05,8.15,0.377288862899,0.32640790609,NA
"Speech and language","lt","ja",216045.45,4.45,0.416854730466,0.211959972098,NA
"Speech and language","lt","ka",216687,8.55,0.367103520426,0.212695998732,NA
"Speech and language","lt","kk",217419.7,7.35,0.432511330969,0.0960065905982,NA
"Speech and language","lt","la",218157.818182,6.81818181818,0.503577362785,0.254624695231,NA
"Speech and language","lt","nl",218960.272727,10.0454545455,0.383314430144,0.28579557205,NA
"Speech and language","lt","no",219761.521739,9.34782608696,0.344099284146,0.314112402713,NA
"Speech and language","lt","pt",220554.409091,9.54545454545,0.330883984342,0.188105835787,NA
"Speech and language","lt","ro",221349.045455,9.81818181818,0.317246566942,0.226954319873,NA
"Speech and language","nl","be",222124.7,10.7,0.360001729377,0.29058487225,NA
"Speech and language","nl","ca",222934.619048,12.0952380952,0.354072070266,0.285573394697,NA
"Speech and language","nl","en",223805.4,12.96,0.278764715156,0.270063658573,NA
"Speech and language","nl","es",224700.863636,12.9090909091,0.215267532128,0.52672450265,NA
"Speech and language","nl","eu",225492.368421,8.21052631579,0.301725949377,0.295112534453,NA
"Speech and language","nl","fr",226359.24,13.84,0.307343502493,0.287641508973,NA
"Speech and language","nl","he",227160.2,7.35,0.351596306936,0.208067806028,NA
"Speech and language","nl","it",227987.45,11.4,0.370758351962,0.229955724771,NA
"Speech and language","nl","ja",228734.285714,6.95238095238,0.422795501065,0.278700698678,NA
"Speech and language","nl","ka",229434.368421,9.36842105263,0.428632634975,0.316065889646,NA
"Speech and language","nl","kk",230203.55,7.6,0.557081224778,0.116346480003,NA
"Speech and language","nl","la",230976.238095,7.33333333333,0.308819631527,0.166823607134,NA
"Speech and language","nl","pt",231806.909091,13.1818181818,0.364090828344,0.302455041139,NA
"Speech and language","nl","ro",232647.272727,12.4090909091,0.287270506473,0.366651082376,NA
"Speech and language","no","be",233422.272727,9.81818181818,0.453682859787,0.204918026587,NA
"Speech and language","no","ca",234179.857143,9.95238095238,0.294768333037,0.433072998556,NA
"Speech and language","no","da",235032.8,17.68,0.0511170366999,0.67161720384,NA
"Speech and language","no","de",235910.25,13.25,0.18464267453,0.522648938651,NA
"Speech and language","no","en",236776.12,10.88,0.254708068845,0.454537234045,NA
"Speech and language","no","es",237643.521739,11.2173913043,0.189432151941,0.450481587453,NA
"Speech and language","no","eu",238409.526316,7.89473684211,0.288848077382,0.310596118471,NA
"Speech and language","no","fr",239219.208333,11.7916666667,0.248346956745,0.386585674181,NA
"Speech and language","no","he",239991.130435,6.26086956522,0.348370285188,0.294886069763,NA
"Speech and language","no","it",240778.428571,10.0476190476,0.345044131102,0.409791372134,NA
"Speech and language","no","ja",241492.045455,6.5,0.282542311753,0.360981972611,NA
"Speech and language","no","ka",242164.75,8,0.433656249154,0.114125858317,NA
"Speech and language","no","kk",242898.136364,6.95454545455,0.510491768466,0.0953151041932,NA
"Speech and language","no","la",243635.857143,6.61904761905,0.349433336996,0.136779700109,NA
"Speech and language","no","nl",244449.347826,13.0434782609,0.201245059625,0.455315705691,NA
"Speech and language","no","pt",245280.347826,12.1739130435,0.288508908949,0.391089559841,NA
"Speech and language","no","ro",246083.727273,11.8181818182,0.22928594525,0.369752473979,NA
"Speech and language","pl","be",246851.809524,12.9523809524,0.412859941877,0.268749339141,NA
"Speech and language","pl","ca",247559.444444,10.3888888889,0.310051405411,0.281281592793,NA
"Speech and language","pl","da",248316,11,0.197904617542,0.344865236568,NA
"Speech and language","pl","de",249087.47619,12.7142857143,0.222037802402,0.429545350995,NA
"Speech and language","pl","en",249858.5,10.9,0.303863685047,0.227015481632,NA
"Speech and language","pl","es",250637.142857,11.0952380952,0.23751472075,0.333391227063,NA
"Speech and language","pl","eu",251350.529412,8.05882352941,0.428027450762,0.188109209799,NA
